	AveExpr	Coef	t	P.value	F	F.p.value
CLDN1	7.33414020073826	-4.19301690271853	-8.39613918387557	3.04968842547776e-06	70.4951531950108	3.04968842547776e-06
CLDN10	2.01164536102398	-4.06272644638072	-5.25454027315367	0.000233529730512967	27.6101934821939	0.000233529730512967
CLDN11	3.21764996498907	-1.42486865377969	-3.98421699456306	0.00196621170736896	15.8739850597651	0.00196621170736896
CLDN12	4.92819639959653	-0.411274421311844	-1.7187724106228	0.112425067433447	2.95417859951811	0.112425067433447
CLDN15	2.74108074914922	0.890353895485275	2.45331172261126	0.0311918462312156	6.01873840830181	0.0311918462312156
CLDN20	0.462722487087552	-0.42895187728823	-0.977036073824372	0.348654951571329	0.954599489554144	0.348654951571329
CLDN23	2.047979218793	1.24589851574731	0.534151271514394	0.603408406464953	0.285317580860444	0.603408406464953
CLDN3	0.0829704223461736	-3.07988436954601	-5.51127975834973	0.000155955770316224	30.3742045747955	0.000155955770316224
CLDN4	6.47673878244138	-2.04560256655638	-6.096653885695	6.43104200145577e-05	37.16918860196	6.43104200145577e-05
CLDN5	4.32116621612149	-1.18212519604277	-3.2938739051259	0.00676227294277498	10.8496053028694	0.00676227294277498
CLDN7	1.00353869034463	0.0122810458514603	0.0171611178720156	0.986602180063536	0.000294503966617213	0.986602180063536
CLDN8	2.35717137788255	-4.09596042783028	-9.70228691037207	6.99955268100939e-07	94.1343712911773	6.99955268100939e-07
CLDND1	6.06220056138095	0.0141209884332056	0.0714247502470768	0.944286646558039	0.0051014949478573	0.944286646558039
CLDND2	0.540068091548376	1.0652947761847	2.18985898855315	0.0499538509908093	4.79548238974704	0.0499538509908093
CLEC10A	2.95760532704974	1.59400291521822	3.28196474092955	0.00691003134818891	10.7712925607047	0.00691003134818891
CLEC12A	3.36029794414054	4.92298547951726	11.9036788887769	8.1255200871472e-08	141.697571087113	8.1255200871472e-08
